ACCOUNT_RK;INTERNAL_ORG_ORIGINAL_RK;LOAN_AMOUNT;APPLICATION_DT
30257457;50928;0.10;2017-01-27 00:00:00
30257405;50928;106704.36;2017-01-27 00:00:00
31131430;4246;3999.00;2017-03-02 00:00:00
31131448;4246;0.10;2017-03-02 00:00:00
-61345227;4246;150000.00;2017-03-02 00:00:00
-60366104;46902;189000.00;2017-01-27 00:00:00
-60366776;46902;188692.21;2017-01-27 00:00:00
-60318379;13483;45700.00;2017-01-24 00:00:00
-61162941;50456;140000.00;2017-02-14 00:00:00
-61244765;51905;253000.00;2017-02-21 00:00:00
30282549;50899;10000.00;2017-01-30 00:00:00
-60464243;4565;157000.00;2017-02-06 00:00:00
-60467948;4565;198360.03;2017-02-06 00:00:00
30246755;47015;10000.00;2017-01-26 00:00:00
-60358272;47015;10000.00;2017-01-26 00:00:00
-61484520;50403;588810.02;2017-03-13 00:00:00
-61482879;50403;500000.00;2017-03-13 00:00:00
-60236756;58186;61000.00;2017-01-16 00:00:00
-60481339;52559;150000.00;2017-02-07 00:00:00
-60316985;50847;24707.00;2017-01-23 00:00:00
-60246373;22458;45000.00;2017-01-17 00:00:00
30295804;48888;10000.00;2017-01-31 00:00:00
-60409761;48888;10000.00;2017-01-31 00:00:00
-61419285;32443;100000.00;2017-03-07 00:00:00
-61211946;50269;52680.00;2017-02-18 00:00:00
-60248769;34932;10000.00;2017-01-17 00:00:00
30132657;34932;20000.00;2017-01-17 00:00:00
-60249090;34932;10000.00;2017-01-17 00:00:00
30132631;34932;40000.00;2017-01-17 00:00:00
-61308704;-1;665040.00;2017-02-26 00:00:00
30071369;49586;10000.00;2017-01-12 00:00:00
-60194026;49586;10000.00;2017-01-12 00:00:00
-61162729;34884;135300.25;2017-02-14 00:00:00
-61162038;34884;143000.00;2017-02-14 00:00:00
-61464115;-1;480000.00;2017-03-11 00:00:00
-60219705;34905;400000.00;2017-01-14 00:00:00
-61543979;51858;882352.94;2017-03-17 00:00:00
-61543912;51858;750000.00;2017-03-17 00:00:00
-61246994;22456;100000.00;2017-02-21 00:00:00
-61462388;15528;4999.00;2017-03-11 00:00:00
31232905;15528;4999.00;2017-03-11 00:00:00
31232931;15528;0.10;2017-03-11 00:00:00
-61212030;58859;25000.00;2017-02-18 00:00:00
31014631;58859;20000.00;2017-02-18 00:00:00
31014528;58859;41510.11;2017-02-18 00:00:00
-60357088;58186;170000.00;2017-01-26 00:00:00
-60447248;12168;150000.00;2017-02-03 00:00:00
-60370180;46724;70000.00;2017-01-27 00:00:00
30258575;46724;0.10;2017-01-27 00:00:00
30258460;46724;102752.79;2017-01-27 00:00:00
-60237287;52191;10000.00;2017-01-16 00:00:00
-60197826;15531;100000.00;2017-01-12 00:00:00
-60421137;34306;75000.00;2017-02-01 00:00:00
30308260;34306;4999.00;2017-02-01 00:00:00
30308337;34306;0.10;2017-02-01 00:00:00
-61354236;34900;150000.00;2017-03-02 00:00:00
-60253680;15946;62000.00;2017-01-18 00:00:00
30133109;15946;9999.00;2017-01-18 00:00:00
-60253725;15946;81950.00;2017-01-18 00:00:00
30133129;15946;0.10;2017-01-18 00:00:00
-61461279;49531;632458.23;2017-03-11 00:00:00
-61460836;49531;540000.00;2017-03-11 00:00:00
-60300696;49819;280000.00;2017-01-22 00:00:00
-60417164;57831;171624.71;2017-02-01 00:00:00
-60408373;57831;150000.00;2017-01-31 00:00:00
-60408831;57831;150000.00;2017-01-31 00:00:00
-60408420;57831;150000.00;2017-01-31 00:00:00
31055779;14133;53221.13;2017-02-22 00:00:00
-61263443;14133;53000.00;2017-02-22 00:00:00
31055989;14133;20000.00;2017-02-22 00:00:00
31070614;34556;14181.37;2017-02-24 00:00:00
-61275546;34556;13339.00;2017-02-24 00:00:00
-61306815;-1;574344.36;2017-02-24 00:00:00
-60456397;19212;100000.00;2017-02-04 00:00:00
-61268900;34872;65000.00;2017-02-22 00:00:00
-61349265;52851;40000.00;2017-03-02 00:00:00
-61495965;52564;50000.00;2017-03-14 00:00:00
-61386148;52559;25000.00;2017-03-05 00:00:00
-60473463;34169;193329.66;2017-02-03 00:00:00
-60449643;34169;207000.00;2017-02-03 00:00:00
-61584790;49192;63000.00;2017-03-21 00:00:00
-60372441;58867;140000.00;2017-01-27 00:00:00
-61325364;52701;100000.00;2017-02-28 00:00:00
-61355694;50466;300000.00;2017-03-02 00:00:00
-61176907;52191;420000.00;2017-02-15 00:00:00
-60200483;50369;15000.00;2017-01-12 00:00:00
-60256114;4763;200000.00;2017-01-18 00:00:00
-61223753;56908;1010000.00;2017-02-18 00:00:00
-61221582;56908;960000.00;2017-02-18 00:00:00
-61407536;51011;300000.00;2017-02-08 00:00:00
-60440729;51011;140000.00;2017-02-03 00:00:00
-61100991;61502;581000.00;2017-01-25 00:00:00
30234381;53921;580592.02;2017-01-25 00:00:00
-61096970;54950;743400.00;2017-01-23 00:00:00
-60239271;52214;163000.00;2017-01-16 00:00:00
-60239137;52214;163000.00;2017-01-16 00:00:00
-61309248;-1;579490.84;2017-02-26 00:00:00
-61473916;50902;200000.00;2017-03-13 00:00:00
-61197000;50453;195000.00;2017-02-17 00:00:00
-61197546;50453;193329.66;2017-02-17 00:00:00
-60197822;51883;100000.00;2017-01-12 00:00:00
30072692;51883;10000.00;2017-01-12 00:00:00
-60198117;51883;100000.00;2017-01-12 00:00:00
31076671;22644;0.10;2017-02-25 00:00:00
31076650;22644;3999.00;2017-02-25 00:00:00
-61281402;22644;40000.00;2017-02-25 00:00:00
-61281519;22644;3999.00;2017-02-25 00:00:00
-61550104;47419;10000.00;2017-03-18 00:00:00
-61550749;47419;10000.00;2017-03-18 00:00:00
-60440699;50438;47000.00;2017-02-03 00:00:00
-61615659;53262;363000.00;2017-03-23 00:00:00
-60225831;42452;7588.00;2017-01-15 00:00:00
30088686;42452;8610.99;2017-01-15 00:00:00
31365239;49026;0.10;2017-03-22 00:00:00
-61604584;49026;130500.00;2017-03-22 00:00:00
-61605237;49026;130386.20;2017-03-22 00:00:00
31395468;49026;4999.00;2017-03-22 00:00:00
-61335026;13667;10000.00;2017-03-01 00:00:00
-60144618;58901;66146.38;2017-01-03 00:00:00
-60144605;58901;60430.00;2017-01-03 00:00:00
-60366939;1619;132800.00;2017-01-27 00:00:00
-60367365;1619;132781.56;2017-01-27 00:00:00
-61546797;4236;20000.00;2017-03-18 00:00:00
31321527;4236;28635.23;2017-03-18 00:00:00
31321570;4236;0.10;2017-03-18 00:00:00
-60349589;49335;52000.00;2017-01-26 00:00:00
30244097;49335;57213.92;2017-01-26 00:00:00
30200692;15007;0.10;2017-01-23 00:00:00
30200636;15007;211812.40;2017-01-23 00:00:00
-60304235;15007;239121.75;2017-01-23 00:00:00
-60303820;15007;239121.75;2017-01-23 00:00:00
-60304045;15007;239121.75;2017-01-23 00:00:00
-60304084;15007;239121.75;2017-01-23 00:00:00
-60304198;15007;200000.00;2017-01-23 00:00:00
-61472488;14169;58000.00;2017-03-13 00:00:00
-61472647;14169;57213.92;2017-03-13 00:00:00
-61218546;18546;660000.00;2017-02-19 00:00:00
-61562105;698;40000.00;2017-03-20 00:00:00
-61562239;698;38162.61;2017-03-20 00:00:00
-60893046;724;175000.00;2017-02-10 00:00:00
-60893347;724;192315.85;2017-02-10 00:00:00
-61648012;48928;185201.67;2017-03-25 00:00:00
-61648511;48928;185201.67;2017-03-25 00:00:00
-61647699;48928;194000.00;2017-03-25 00:00:00
-61506294;12723;89141.83;2017-03-15 00:00:00
-61505863;12723;60000.00;2017-03-15 00:00:00
-61258666;4288;45000.00;2017-02-22 00:00:00
-61258791;4288;44808.86;2017-02-22 00:00:00
-60375204;4373;100000.00;2017-01-28 00:00:00
30293334;4373;203391.81;2017-01-31 00:00:00
30293404;4373;0.10;2017-01-31 00:00:00
31025036;4314;10000.00;2017-02-20 00:00:00
-61226796;4314;10000.00;2017-02-20 00:00:00
-61293096;47709;100000.00;2017-02-27 00:00:00
-61293171;47709;80094.47;2017-02-27 00:00:00
-61292704;47709;55000.00;2017-02-27 00:00:00
31290280;4320;0.10;2017-03-10 00:00:00
-61449977;4320;150000.00;2017-03-10 00:00:00
31290215;4320;151367.86;2017-03-10 00:00:00
-60414795;12859;100000.00;2017-02-01 00:00:00
-60461780;52883;120000.00;2017-02-06 00:00:00
-61282389;15751;41000.00;2017-02-25 00:00:00
31076939;15751;40587.06;2017-02-25 00:00:00
-60303938;20243;299999.00;2017-01-23 00:00:00
-60304000;20243;241754.32;2017-01-23 00:00:00
-61268886;13479;77433.48;2017-02-22 00:00:00
-61268799;13479;77000.00;2017-02-22 00:00:00
-61260602;145;50000.00;2017-02-22 00:00:00
31054027;721;15000.00;2017-02-22 00:00:00
-61258361;721;20000.00;2017-02-22 00:00:00
31053926;721;26703.41;2017-02-22 00:00:00
-60906692;52083;460000.00;2017-02-11 00:00:00
-61140195;52083;459566.06;2017-02-11 00:00:00
30989469;51161;68986.08;2017-02-16 00:00:00
-61183978;51161;50000.00;2017-02-16 00:00:00
-61184073;51161;68986.08;2017-02-16 00:00:00
-61430991;47107;51000.00;2017-03-09 00:00:00
31207144;47107;76102.98;2017-03-09 00:00:00
-60195859;50351;3999.00;2017-01-12 00:00:00
-60195346;50351;82500.00;2017-01-12 00:00:00
31146786;15234;15000.00;2017-03-03 00:00:00
-61363413;15234;15000.00;2017-03-03 00:00:00
-60358612;22629;23000.00;2017-01-26 00:00:00
-60358981;22629;22270.59;2017-01-26 00:00:00
31076978;74;157699.00;2017-02-25 00:00:00
-61153422;74;157699.00;2017-02-13 00:00:00
-61157345;74;157699.00;2017-02-14 00:00:00
-61256175;74;157699.00;2017-02-14 00:00:00
-61144814;74;150000.00;2017-02-13 00:00:00
-60704329;48720;150000.00;2017-02-08 00:00:00
-61293924;49574;50000.00;2017-02-27 00:00:00
-60272706;14116;55500.00;2017-01-19 00:00:00
31209398;46422;167900.00;2017-03-09 00:00:00
31209491;46422;0.10;2017-03-09 00:00:00
-61433067;46422;251338.89;2017-03-09 00:00:00
-61436216;46422;251338.89;2017-03-09 00:00:00
-61431907;46422;200000.00;2017-03-09 00:00:00
-61095893;-1;526998.35;2017-01-19 00:00:00
31396480;15635;58231.97;2017-03-24 00:00:00
-61625361;15635;61000.00;2017-03-24 00:00:00
-61493202;50646;266000.00;2017-03-14 00:00:00
31261195;50646;263205.83;2017-03-14 00:00:00
-61344941;57821;100000.00;2017-03-02 00:00:00
31131351;57821;100000.00;2017-03-02 00:00:00
31131382;57821;20000.00;2017-03-02 00:00:00
-61374246;34872;192461.06;2017-03-02 00:00:00
-61304140;34872;192461.06;2017-02-27 00:00:00
-61303902;34872;194000.00;2017-02-27 00:00:00
-61311306;34872;192461.06;2017-02-27 00:00:00
-61627550;52883;102402.64;2017-03-24 00:00:00
-61627353;52883;80000.00;2017-03-24 00:00:00
31397075;52883;4999.00;2017-03-24 00:00:00
-61349774;15944;100000.00;2017-03-02 00:00:00
-61345873;4365;50000.00;2017-03-02 00:00:00
-60270943;50800;10000.00;2017-01-19 00:00:00
-61561375;50473;14800.00;2017-03-20 00:00:00
-61457169;22444;19730.00;2017-03-11 00:00:00
31231172;22444;19571.39;2017-03-11 00:00:00
-61459451;32417;25000.00;2017-03-11 00:00:00
-61520974;34916;60378.48;2017-03-16 00:00:00
31292863;34916;0.10;2017-03-16 00:00:00
31292743;34916;40000.00;2017-03-16 00:00:00
-61520807;34916;60000.00;2017-03-16 00:00:00
-60173149;46229;100000.00;2017-01-10 00:00:00
30056476;46229;134786.78;2017-01-10 00:00:00
-60422699;49987;788235.29;2017-02-01 00:00:00
-60419885;49987;377215.19;2017-02-01 00:00:00
-60422149;49987;788235.29;2017-02-01 00:00:00
-60423807;49987;1.00;2017-02-01 00:00:00
-60416188;49987;357995.23;2017-02-01 00:00:00
-60416027;49987;300000.00;2017-02-01 00:00:00
30308904;49987;788235.29;2017-02-01 00:00:00
-60420488;49987;220253.16;2017-02-01 00:00:00
-60417190;49987;246835.44;2017-02-01 00:00:00
-60416229;49987;246835.44;2017-02-01 00:00:00
-61315328;1605;65000.00;2017-02-28 00:00:00
31102871;1605;20000.00;2017-02-28 00:00:00
31102676;1605;64876.83;2017-02-28 00:00:00
-61135466;-1;275984.09;2017-02-06 00:00:00
-61447306;47722;131000.00;2017-03-10 00:00:00
-61494525;15738;25000.00;2017-03-14 00:00:00
-60207137;58105;76102.98;2017-01-13 00:00:00
-61240591;46997;700000.00;2017-02-20 00:00:00
-61236910;46997;700000.00;2017-02-20 00:00:00
-60383653;4935;40000.00;2017-01-29 00:00:00
30276695;4935;38871.99;2017-01-29 00:00:00
-61285540;59224;200000.00;2017-02-25 00:00:00
-60896163;34121;60000.00;2017-02-10 00:00:00
-60894657;34121;60000.00;2017-02-10 00:00:00
-60896512;34121;86746.94;2017-02-10 00:00:00
-60355904;47837;44000.00;2017-01-26 00:00:00
-61253733;139;63463.28;2017-02-21 00:00:00
-61372844;139;10000.00;2017-03-03 00:00:00
-61253638;139;77000.00;2017-02-21 00:00:00
31150037;139;10000.00;2017-03-03 00:00:00
-60145181;52890;40000.00;2017-01-04 00:00:00
-60145232;52890;33693.83;2017-01-04 00:00:00
-60167830;46573;20000.00;2017-01-09 00:00:00
30045783;46573;20000.00;2017-01-09 00:00:00
31330919;16230;40000.00;2017-03-19 00:00:00
31330925;16230;0.10;2017-03-19 00:00:00
-61555685;16230;40000.00;2017-03-19 00:00:00
-61336476;47329;85000.00;2017-03-01 00:00:00
-60205493;704;90000.00;2017-01-13 00:00:00
-61172667;50803;300000.00;2017-02-15 00:00:00
-61195113;50803;300000.00;2017-02-15 00:00:00
31015758;50803;20000.00;2017-02-18 00:00:00
31015453;50803;300000.00;2017-02-18 00:00:00
-60276226;46500;4999.00;2017-01-19 00:00:00
-60276077;46500;5000.00;2017-01-19 00:00:00
-61434999;22456;40000.00;2017-03-09 00:00:00
31208917;22456;40001.18;2017-03-09 00:00:00
-60482093;12705;37723.00;2017-02-07 00:00:00
30365377;12705;0.10;2017-02-07 00:00:00
30365358;12705;37722.42;2017-02-07 00:00:00
-61539354;49613;103800.00;2017-03-17 00:00:00
-61440676;762;50000.00;2017-03-10 00:00:00
-60147788;57883;82000.00;2017-01-04 00:00:00
-60147828;57883;79296.17;2017-01-04 00:00:00
30200508;1532;0.10;2017-01-23 00:00:00
30200458;1532;68230.49;2017-01-23 00:00:00
-60305061;1532;67100.00;2017-01-23 00:00:00
-61182936;4365;700000.00;2017-02-16 00:00:00
-61340839;48878;140000.00;2017-03-01 00:00:00
-61340906;48878;135300.25;2017-03-01 00:00:00
-60151718;30860;240465.31;2017-01-05 00:00:00
31274849;30860;244062.09;2017-03-15 00:00:00
-61503305;30860;193882.45;2017-03-15 00:00:00
-60151570;30860;240000.00;2017-01-05 00:00:00
30016513;46897;20000.00;2017-01-04 00:00:00
-60146382;46897;20000.00;2017-01-04 00:00:00
31170233;22670;0.10;2017-02-28 00:00:00
31145350;22670;233785.71;2017-02-28 00:00:00
-61320888;22670;180000.00;2017-02-28 00:00:00
-60165595;46444;190264.80;2017-01-09 00:00:00
-60165417;46444;200000.00;2017-01-09 00:00:00
-61226613;16017;19000.00;2017-02-20 00:00:00
-61226761;16017;20000.00;2017-02-20 00:00:00
31025021;16017;20000.00;2017-02-20 00:00:00
31024974;16017;21691.23;2017-02-20 00:00:00
30348188;14187;25975.94;2017-02-05 00:00:00
-60457950;14187;25975.94;2017-02-05 00:00:00
-60325799;18189;90981.48;2017-01-24 00:00:00
-60325627;18189;90000.00;2017-01-24 00:00:00
-61534056;47010;40000.00;2017-03-17 00:00:00
31307245;47010;40000.00;2017-03-17 00:00:00
-60200960;49778;20000.00;2017-01-12 00:00:00
30073565;49778;20000.00;2017-01-12 00:00:00
-61397005;15940;116800.00;2017-03-06 00:00:00
31176097;15940;103378.13;2017-03-06 00:00:00
-61290878;34290;39998.86;2017-02-27 00:00:00
31096634;34290;10000.00;2017-02-27 00:00:00
-61290842;34290;40000.00;2017-02-27 00:00:00
-60328103;49214;10000.00;2017-01-24 00:00:00
30219461;49214;10000.00;2017-01-24 00:00:00
-60198926;34349;100000.00;2017-01-12 00:00:00
-60355262;4218;34990.00;2017-01-26 00:00:00
31219312;15323;5831.38;2017-03-10 00:00:00
-61443582;15323;5485.00;2017-03-10 00:00:00
30032899;34927;10000.00;2017-01-08 00:00:00
-60160183;34927;10000.00;2017-01-08 00:00:00
-60202983;50902;200000.00;2017-01-12 00:00:00
-60203286;50902;230107.88;2017-01-12 00:00:00
-61143592;4265;16300.00;2017-02-13 00:00:00
-61277572;50432;500000.00;2017-02-24 00:00:00
-60443442;49987;770000.00;2017-02-03 00:00:00
-61450341;13442;333500.00;2017-03-10 00:00:00
-60224171;13476;300000.00;2017-01-15 00:00:00
-60227353;13476;299940.52;2017-01-15 00:00:00
-60327148;58927;600000.00;2017-01-24 00:00:00
-61138384;-1;510319.27;2017-02-11 00:00:00
-61523908;47023;65000.00;2017-03-16 00:00:00
-61542694;50061;50000.00;2017-03-17 00:00:00
-61634817;51891;20000.00;2017-03-24 00:00:00
30375755;1666;78499.20;2017-02-06 00:00:00
30375868;1666;0.10;2017-02-08 00:00:00
-60465932;1666;51801.00;2017-02-06 00:00:00
-61355075;50663;200000.00;2017-03-02 00:00:00
31003481;4915;0.10;2017-02-17 00:00:00
31003377;4915;40000.00;2017-02-17 00:00:00
-61429863;52713;196000.00;2017-03-09 00:00:00
-60232130;32334;150000.00;2017-01-16 00:00:00
-61257959;50312;138500.00;2017-02-22 00:00:00
-61258225;50312;138440.95;2017-02-22 00:00:00
-60910310;52134;7500000.00;2017-02-11 00:00:00
-61381613;52134;7500000.00;2017-03-04 00:00:00
-60355035;34875;400000.00;2017-01-26 00:00:00
-61223661;-1;969255.00;2017-02-18 00:00:00
-60372940;58086;80000.00;2017-01-27 00:00:00
-61401819;15222;200000.00;2017-03-06 00:00:00
-60429177;46445;10000.00;2017-02-02 00:00:00
30318584;46445;10000.00;2017-02-02 00:00:00
-60429086;46445;10000.00;2017-02-02 00:00:00
-60429062;46445;4999.00;2017-02-02 00:00:00
-60709971;46461;118000.00;2017-02-09 00:00:00
-60710158;46461;117348.32;2017-02-09 00:00:00
-60476914;46393;52510.00;2017-02-07 00:00:00
-61262388;14904;200000.00;2017-02-22 00:00:00
-60156465;34911;0.10;2017-01-06 00:00:00
-60156336;34911;0.10;2017-01-06 00:00:00
-60155998;34911;20000.00;2017-01-06 00:00:00
-60155949;34911;20000.00;2017-01-06 00:00:00
-60358567;50902;294692.71;2017-01-26 00:00:00
-60357656;50902;220000.00;2017-01-26 00:00:00
-60456592;34909;50000.00;2017-02-04 00:00:00
-61591458;59229;188837.47;2017-03-21 00:00:00
-61587558;59229;150000.00;2017-03-21 00:00:00
30201246;51070;4999.00;2017-01-23 00:00:00
-60307972;51070;75000.00;2017-01-23 00:00:00
30201318;51070;0.10;2017-01-23 00:00:00
-60168005;58049;10000.00;2017-01-09 00:00:00
30045631;58049;10000.00;2017-01-09 00:00:00
-61161927;52592;40000.00;2017-02-14 00:00:00
-60342336;51181;620000.00;2017-01-25 00:00:00
-61213882;52858;680000.00;2017-02-18 00:00:00
-61361778;12114;32379.00;2017-03-03 00:00:00
-61361892;12114;35040.85;2017-03-03 00:00:00
-61337145;46814;100000.00;2017-03-01 00:00:00
-60330866;49832;100000.00;2017-01-24 00:00:00
-61509656;50351;5000.00;2017-03-15 00:00:00
-60415315;1625;23476.14;2017-02-01 00:00:00
30306492;1625;0.10;2017-02-01 00:00:00
-60415047;1625;23500.00;2017-02-01 00:00:00
30306419;1625;23476.00;2017-02-01 00:00:00
-60299943;13702;332126.60;2017-01-21 00:00:00
-60293220;13702;350000.00;2017-01-21 00:00:00
-60386821;47717;150000.00;2017-01-30 00:00:00
-60386913;47717;197375.26;2017-01-30 00:00:00
-61253042;49574;250000.00;2017-02-21 00:00:00
31290323;52134;8000000.00;2017-03-10 00:00:00
-61450095;52134;8516169.15;2017-03-10 00:00:00
-60427382;52134;7984254.26;2017-02-01 00:00:00
-61449205;52134;8516169.15;2017-03-10 00:00:00
-61451171;52134;20000.00;2017-03-10 00:00:00
31220493;52134;10000.00;2017-03-10 00:00:00
-60424088;52134;7984254.26;2017-02-01 00:00:00
-61449138;52134;8516169.15;2017-03-10 00:00:00
-60423543;52134;7000000.00;2017-02-01 00:00:00
-60710391;13894;80000.00;2017-02-09 00:00:00
-60264402;50815;60000.00;2017-01-18 00:00:00
-61510361;50466;25000.00;2017-03-15 00:00:00
-61198028;12094;242214.58;2017-02-17 00:00:00
-61197876;12094;200000.00;2017-02-17 00:00:00
-60225216;30844;152500.00;2017-01-15 00:00:00
-61326909;56305;643900.00;2017-02-27 00:00:00
-60314916;50412;30000.00;2017-01-23 00:00:00
-61276244;53270;800000.00;2017-02-24 00:00:00
-61482860;49785;114000.00;2017-03-13 00:00:00
-61429813;46801;300000.00;2017-03-09 00:00:00
-60225171;15783;85000.00;2017-01-15 00:00:00
-60330729;50314;29999.00;2017-01-24 00:00:00
-60233795;57945;100000.00;2017-01-16 00:00:00
-61200496;50319;251000.00;2017-02-17 00:00:00
31132848;50317;10000.00;2017-03-02 00:00:00
-61342802;50317;50000.00;2017-03-01 00:00:00
31132536;50317;76201.27;2017-03-01 00:00:00
-61473908;15222;95000.00;2017-03-13 00:00:00
31026358;50452;0.10;2017-02-20 00:00:00
-61230620;50452;500000.00;2017-02-20 00:00:00
31026284;50452;4999.00;2017-02-20 00:00:00
-60186537;50471;100000.00;2017-01-11 00:00:00
31293430;4861;30000.00;2017-03-16 00:00:00
-61634849;4381;52802.57;2017-03-24 00:00:00
-61634636;4381;53000.00;2017-03-24 00:00:00
-61398752;12712;15000.00;2017-03-06 00:00:00
31176512;12712;15000.00;2017-03-06 00:00:00
-60386800;15918;5000.00;2017-01-30 00:00:00
-61428052;46877;15000.00;2017-03-09 00:00:00
31206159;46877;15000.00;2017-03-09 00:00:00
-60905251;46460;41500.00;2017-02-11 00:00:00
30408499;46460;41410.59;2017-02-11 00:00:00
-60703830;5078;25000.00;2017-02-08 00:00:00
-60699716;49616;60000.00;2017-02-08 00:00:00
-61421059;48772;30000.00;2017-03-07 00:00:00
-61421250;48772;30000.00;2017-03-07 00:00:00
31182914;48772;30000.00;2017-03-07 00:00:00
-61373261;52202;15000.00;2017-03-03 00:00:00
31150196;52202;15000.00;2017-03-03 00:00:00
-60469538;15222;190000.00;2017-02-06 00:00:00
30353012;15222;0.10;2017-02-06 00:00:00
30352960;15222;4999.00;2017-02-06 00:00:00
-60452735;57847;100000.00;2017-02-04 00:00:00
30016585;13343;76834.75;2017-01-04 00:00:00
30016605;13343;0.10;2017-01-04 00:00:00
